molecule_id,protein_family,MW,logP,HBD,HBA,TPSA,rotB,aromatic_rings,HOMO_eV,LUMO_eV,gap_eV,dipole_D,E_DFT_kcalmol,E_xTB_kcalmol,n_hbonds,n_hydrophobic,n_pi,n_salt_bridges,buried_SA_A2,pKd,Ro5_violations,Ro5_pass,delta_DFT_minus_xTB
MOL00103,kinase,366.5488709471668,3.3013962959320855,2,3,51.29068775621961,6,3,-6.133039703623668,-1.821072435529298,4.31196726809437,3.323027299926233,12.672791206714642,15.094233497532272,2,6,3,0,458.8971198194708,7.917800153835717,0,True,-2.4214422908176303
MOL00104,protease,120.0,1.9713772219091128,0,6,79.42660665053407,10,1,-5.584892265607326,-2.0008358396575505,3.584056425949776,2.3761044413553893,7.98901005481512,6.964130285387831,1,8,0,2,369.48479973740194,7.377028080737816,0,True,1.0248797694272893
MOL00105,PPI,418.2338400738729,3.6293614617748977,1,3,65.26566038455978,6,4,-5.985822200564727,-1.1450034716803776,4.84081872888435,2.299350684609738,11.909432964550513,12.97696167040157,1,10,2,1,443.06536359527666,6.863619557851458,0,True,-1.067528705851057
MOL00106,other,120.0,2.003894122960826,2,4,80.13294993523735,3,3,-6.518120532510287,-2.4877129108860854,4.030407621624201,2.514920851399165,6.555587588193802,8.184559657125119,2,6,3,2,382.32471873778906,7.212891262925571,0,True,-1.6289720689313167
MOL00107,kinase,178.6232053630974,1.5311832849951874,1,2,61.08607512436507,7,1,-6.277748482687105,-1.500227562971659,4.777520919715446,2.0701819597950375,7.885584150004377,5.979449459070629,0,4,1,1,318.66103695873863,6.7951567563266755,0,True,1.9061346909337473
MOL00108,protease,323.0637298009416,3.809683908331188,4,6,83.81424054881658,4,3,-6.226071807388745,-1.9922057578242158,4.233866049564529,3.7738386270800213,13.102957295348173,12.891365072664236,2,6,1,1,452.1401535448347,7.919058810401776,0,True,0.21159222268393663
MOL00109,nuclear_receptor,244.6154515769648,4.842180824293961,3,5,73.46572805393046,6,2,-5.596261655046906,-1.5855401871813124,4.010721467865594,2.214691500320124,10.96512492843667,11.51729880664986,0,6,0,1,440.6042345501314,5.791947894387593,0,True,-0.5521738782131909
MOL00110,protease,320.8042110935264,1.6355563490436968,3,9,131.13509332554764,8,0,-6.035512748447651,-2.5218176142231155,3.5136951342245357,4.8757177922250605,14.321974326779427,12.385544182150435,1,3,0,1,341.7988514560556,6.236691324720954,0,True,1.9364301446289929
MOL00111,other,211.58840107452335,0.9412466082347899,2,4,31.877346408330055,8,3,-6.611816346162374,-2.632041603844537,3.9797747423178365,2.4034006257733522,10.691876766577353,12.688206717522538,2,5,6,2,462.35276973972697,6.904858426734369,0,True,-1.996329950945185
MOL00112,kinase,373.73981068318056,3.258307213615061,1,5,70.00203284220261,5,0,-6.396190861486538,-2.137308689768637,4.258882171717901,3.5422579661411016,9.710445148893788,8.570275667743585,0,4,1,2,229.5336404887534,7.097678295771665,0,True,1.1401694811502026
MOL00113,other,388.3423244887735,2.715500266472363,0,2,29.122905326939502,6,2,-6.2505408489917755,-1.5194143908205724,4.731126458171203,0.6521224338674063,9.525731733153535,11.223305795891502,2,2,1,1,375.5454649079588,6.1264479481446985,0,True,-1.6975740627379672
MOL00114,GPCR,237.72899219902217,1.851845918459282,3,3,52.30574952391503,9,6,-6.383675360023512,-1.778049517589173,4.605625842434339,1.6264090036726353,11.779548774493435,13.798976267742752,3,6,3,0,519.5192907004785,7.434342038569698,0,True,-2.0194274932493173
MOL00115,ion_channel,378.1525818323651,4.193264656893708,2,5,58.983534121983304,1,1,-6.542046168095997,-1.9825453499558847,4.559500818140112,3.6347743336294345,10.620281474048662,14.613781164859741,2,7,0,1,401.9079373806035,7.474255910507454,0,True,-3.9934996908110794
MOL00116,nuclear_receptor,350.26066889237467,4.250112375139749,1,5,59.700136052347894,7,3,-6.514170176113928,-1.4442349031418211,5.069935272972106,1.7530284358351527,10.822081367650265,15.016499749020905,0,5,1,0,416.3130489817228,5.232500884995779,0,True,-4.194418381370641
MOL00117,GPCR,210.81898167436597,2.2514333436361476,2,4,59.0177755654058,7,6,-6.1920873167535335,-2.210507824151919,3.9815794926016146,2.885476454184633,11.881704161906363,13.980476979863868,1,9,1,2,572.6464262439082,7.452108571636111,0,True,-2.0987728179575047
MOL00118,ion_channel,228.3668148013595,3.2061687260368235,5,5,115.55135254322192,5,1,-6.525505667125727,-3.4119286617776217,3.1135770053481053,3.5767739310180042,11.204599510103524,14.096158432858783,2,4,0,1,378.4500439154794,4.499360319425035,0,True,-2.8915589227552587
MOL00119,kinase,378.21302459511367,2.2111178003498457,2,9,94.19323619443965,4,3,-5.422831207013036,-2.3403629299391286,3.082468277073907,4.700064873288444,14.143617738146581,17.45805474455202,1,7,3,0,476.46545055520596,6.174756086039194,0,True,-3.314437006405438
MOL00120,kinase,436.67932238796936,2.8336655210500847,2,7,67.91751950457767,1,1,-6.013606894592094,-2.0165686356762973,3.9970382589157967,2.072937669863475,10.817678696207466,10.062588929799057,0,4,1,1,268.3266143757228,6.71208443664962,0,True,0.7550897664084086
MOL00121,protease,397.39321213335313,2.1590191737314663,3,7,95.87184867123028,6,3,-6.733424938344411,-2.94157924576124,3.791845692583171,5.025521329493547,15.501105418800634,16.377595342735642,3,3,2,1,265.5038452986024,7.591719551376198,0,True,-0.8764899239350079
MOL00122,epigenetic,501.76391551497426,4.097822687720825,2,4,61.885711694375075,5,3,-5.817904801223066,-2.9557203047435916,2.8621844964794745,2.971978966785465,13.915198500980889,16.09399377238218,0,3,3,1,394.8514526201932,5.804654430866197,1,False,-2.1787952714012917
MOL00123,kinase,526.3823204029951,-0.16039130300329552,1,5,63.80861387068603,3,0,-7.284971954601796,-1.3445570761631984,5.940414878438598,3.161831543426564,11.75006038062121,13.90589645065907,1,2,0,1,262.59758811105416,3.876308460297717,1,False,-2.155836070037859
MOL00124,ion_channel,338.68376552094617,4.105955414401237,1,9,87.84835987214996,3,5,-6.643802135046508,-2.6049133703623424,4.038888764684166,3.4425656951361927,11.539624387231777,11.916119427109049,2,7,2,2,485.81646789885673,8.364954189290863,0,True,-0.3764950398772715
MOL00125,protease,375.5377033593911,2.6196289548616574,0,5,67.04358538589268,5,2,-6.5981158348278806,-1.4223297699148674,5.175786064913013,1.9405646766531208,10.045692376452942,10.357144166097816,0,2,1,1,377.5223274881246,5.118495023169801,0,True,-0.31145178964487386
MOL00126,GPCR,438.671791519712,3.3773882714728076,3,5,74.88233266344466,7,1,-6.5201641732416,-2.3541843675384224,4.165979805703177,1.7872933733232097,12.265543901491288,11.839806854128538,1,6,0,2,299.4390673143213,4.4267125848203115,0,True,0.42573704736275
MOL00127,nuclear_receptor,318.51425005491757,1.7900923881537922,1,8,67.39224275886356,6,0,-6.199702688296522,-2.190136010065114,4.009566678231408,3.50787264483113,10.656559624690992,14.802734299608723,1,1,1,1,238.27055806416067,6.785295278633086,0,True,-4.146174674917731
MOL00128,other,458.6941465475885,2.7988339546155343,1,7,83.0997524598999,3,1,-6.439133272402019,-2.4285280978657644,4.010605174536255,3.297160195659243,12.081060722337774,11.087234984359252,0,2,0,0,239.36341415902962,5.427827354993382,0,True,0.993825737978522
MOL00129,other,306.2914363707118,1.6759555240135138,1,1,52.546634615097524,8,0,-6.126584950392478,-2.0271444677804027,4.099440482612075,2.241516111989938,9.029854366747353,6.622262713673132,0,4,0,1,303.59409372109343,5.1772775799602115,0,True,2.4075916530742205
MOL00130,protease,366.2077701115563,3.4154703844952503,1,5,53.087634106518024,7,1,-6.222145304701312,-2.0538723819789015,4.1682729227224105,2.315502968832643,11.18050054364475,13.857094653756812,0,10,2,2,596.0803172799643,6.5249148254597715,0,True,-2.6765941101120614
MOL00131,PPI,383.2342682596444,1.9650502003303907,2,6,65.43176486026852,3,1,-6.245253769927187,-1.7970880473114879,4.448165722615699,1.4727662495383327,9.498582806633227,9.753502931894962,2,5,1,0,492.3889282476456,5.131635945207393,0,True,-0.25492012526173546
MOL00132,GPCR,373.3121427652511,3.034941363222001,1,6,91.94674540738237,5,1,-6.268218236358719,-2.8896665642712174,3.378551672087502,3.971301780564911,11.623978477929166,11.912812158958777,1,9,0,1,522.6137114387848,5.597764494228099,0,True,-0.2888336810296117
MOL00133,ion_channel,339.84271163926,3.9872491129151078,4,5,76.71812432614897,4,2,-5.987748580296923,-2.560463937661812,3.427284642635111,2.693267085409179,11.52263528476527,12.369677797006375,1,5,1,0,310.05356240431234,7.721038742832388,0,True,-0.8470425122411047
MOL00134,PPI,385.40043632774814,2.137556101148147,2,3,44.276653233709176,7,1,-5.617192577903413,-0.8932620985475663,4.723930479355847,2.3271440712237528,11.598021201102414,11.257116402038047,5,3,1,1,453.55662364857676,6.293062387921811,0,True,0.34090479906436677
MOL00135,ion_channel,412.36068182426106,2.478927086283448,0,7,66.62964119180313,9,0,-5.864292198434609,-1.487668777808361,4.376623420626248,3.1319235526449543,11.238706650132745,14.108925084939095,1,2,1,1,239.93233324114638,5.819780093513629,0,True,-2.8702184348063504
MOL00136,kinase,532.033191548535,1.3071073367021107,0,7,80.95240587338866,7,2,-6.505849078950043,-1.5789441235268042,4.92690495542324,3.9022878645526022,14.06713875041998,14.457226310091677,2,3,0,2,445.4185793682576,7.5084499164874465,1,False,-0.39008755967169684
MOL00137,kinase,243.32979960531625,3.5340907942269304,5,4,112.26990682406921,1,0,-5.765890042407065,-1.581359242254209,4.1845308001528565,3.174394933599616,8.831457677320687,9.161968839088264,2,7,0,1,500.8921231708221,7.230687750308121,0,True,-0.33051116176757667
MOL00138,kinase,266.1362104743074,0.6450035857085927,0,2,42.597561853464164,11,1,-5.812310959223381,-1.977241941768519,3.835069017454862,2.3958640431013456,10.153173574680354,10.23761601656927,0,2,0,0,271.08103994727367,5.869981109926557,0,True,-0.08444244188891581
MOL00139,protease,285.9485784760367,0.3315174012550428,1,4,61.91307502493827,6,1,-6.5548093644573155,-1.5922514587111718,4.962557905746143,2.7970142140059533,9.507733876588677,11.042221885783862,3,2,0,2,276.0332882685226,6.566819924858809,0,True,-1.5344880091951847
MOL00140,GPCR,364.996942338049,4.018617598122172,1,6,76.46625537742588,6,0,-6.52850004365791,-1.5918255049296248,4.936674538728285,3.833855950213358,11.674120548041456,14.482564560443901,0,3,0,2,332.08934344581496,6.601485842303838,0,True,-2.808444012402445
MOL00141,kinase,334.7250290896992,2.188464623197965,0,7,70.95134894614696,4,2,-6.706448261696411,-1.334114195210587,5.372334066485824,2.950527934173988,9.555863184017973,9.337232312719214,2,1,1,0,326.7479663465371,4.677780770742218,0,True,0.21863087129875858
MOL00142,GPCR,533.511145840976,3.81944363959429,3,3,70.60212847044208,7,3,-5.519294869749955,-1.7523418406522318,3.7669530290977233,3.1140469297611513,14.304170177560211,15.2113884866383,1,8,2,1,529.8353069851346,6.117269163007991,1,False,-0.9072183090780896
MOL00143,kinase,120.0,2.237202691825761,1,5,98.0023103021273,6,1,-5.890334220327219,-2.415361127484824,3.474973092842395,3.110628372237011,7.846266434019136,7.0859913454610615,1,6,1,0,350.08819997838924,7.298193424760498,0,True,0.7602750885580747
MOL00144,PPI,344.1244183295117,1.1602598997058677,2,4,51.08684948594372,5,2,-6.304576303646385,-1.017827698027926,5.28674860561846,2.997932252566901,10.572621654051714,10.14030732647176,2,8,2,1,422.40253786213754,6.488360479953315,0,True,0.43231432757995414
MOL00145,protease,471.1982932189467,1.8022632017937492,2,5,61.85701465926932,5,0,-6.809427815205873,-1.7957755499259087,5.013652265279964,2.878419816315285,12.680326392057411,13.090723147986767,1,3,0,2,368.40810932336996,5.231282655741912,0,True,-0.4103967559293551
MOL00146,ion_channel,474.8032545386492,1.0773547560695005,0,3,54.04923814214253,2,1,-6.45722189448624,-0.6116602330061034,5.8455616614801365,3.63538446630994,11.287755923324902,13.623538786376473,0,1,2,2,314.6704999344023,4.541249268999617,0,True,-2.3357828630515716
MOL00147,epigenetic,139.449218046031,4.583987183241426,2,3,45.12490226028972,5,2,-5.560390766021691,-0.7741093435041362,4.786281422517555,1.9383404734887348,6.27491548626592,4.081095594230673,3,8,3,1,478.1136502658881,7.004202353927823,0,True,2.193819892035247
MOL00148,PPI,341.3175236651659,3.7063362221449,2,5,98.71185401181869,6,3,-6.386761269638898,-2.993299960792411,3.393461308846487,4.349378671692316,13.904328802343246,15.170923720955123,1,5,0,2,403.0741480225379,3.0560756398102,0,True,-1.2665949186118777
MOL00149,GPCR,247.44467018762987,2.4849694585314093,0,4,54.61123432704257,4,1,-6.481812043647696,-2.1439931448889005,4.337818898758796,1.588053411814467,6.88590869853311,6.835011077141898,0,5,0,1,349.9657981400749,5.619319704590492,0,True,0.05089762139121223
MOL00150,kinase,206.79103975877834,4.856485608589795,0,8,99.2910900171621,10,2,-6.005737802555863,-2.520931838600629,3.4848059639552345,5.081341566219313,12.498899050860453,13.819586379102102,1,8,3,1,450.91869555309773,5.894863045019763,0,True,-1.3206873282416485
MOL00151,kinase,282.3066942727755,2.4976648479204737,1,5,64.83850095050599,6,6,-6.466750089815354,-2.2916005133477344,4.17514957646762,3.5538566042819055,11.858899094881071,15.326775787537516,1,7,3,2,513.9293624162277,6.929090781764759,0,True,-3.4678766926564446
MOL00152,GPCR,273.848454420395,2.3719605429914337,2,4,61.42669596651978,6,5,-6.079945830653764,-2.222459385065911,3.857486445587853,1.2240715453389348,11.344101698394168,12.304341319932849,0,13,2,2,618.3818026665388,8.667638947102603,0,True,-0.9602396215386815
MOL00153,epigenetic,317.2119067549092,3.6926980399078877,1,6,84.13386744293001,7,5,-5.658289121764772,-1.965916507577806,3.6923726141869664,3.726964617156472,12.374399071717157,15.271603352537884,1,5,7,1,525.1347871391488,8.054569267266507,0,True,-2.897204280820727
MOL00154,other,552.5725803930893,2.9774079518437273,2,6,83.87588705540584,5,1,-6.271517611471819,-2.6712031377009504,3.6003144737708688,2.6403930205323403,13.378458363076632,16.302902426329734,3,4,1,1,452.29943203290196,5.241760684041565,1,False,-2.9244440632531017
MOL00155,protease,369.05287251711815,2.372569229842286,3,4,67.19626262141145,6,0,-6.85060413960935,-1.650723469276117,5.199880670333234,3.6842925892862,11.278059174814409,12.8545913823275,1,5,0,1,369.0449993467833,5.866865744121364,0,True,-1.5765322075130914
MOL00156,PPI,322.8526718898405,2.7263373189892772,1,6,95.70736505436031,9,1,-6.52749618094015,-2.149910455892204,4.377585725047946,4.40376339854962,11.957688935732719,11.360913591852393,2,5,2,0,359.95678704454707,6.115732069313407,0,True,0.596775343880326
MOL00157,nuclear_receptor,286.7319784841636,2.3452862222086375,3,8,105.60900079696447,5,1,-6.3639227891110055,-3.296970173307907,3.0669526158030984,4.503274412489617,12.925227534161216,14.105827731363965,1,4,2,1,360.1768958429414,6.979230380783679,0,True,-1.1806001972027484
MOL00158,kinase,369.42100113548605,2.195312117475515,1,5,64.50538714140353,5,2,-6.779923313615025,-1.608059665808123,5.1718636478069016,3.013780318304822,10.248272546459505,17.405345954155866,0,4,1,1,267.7505616859547,6.401356974611209,0,True,-7.157073407696361
MOL00159,GPCR,306.6942771780196,4.097067221717001,3,10,104.44556191162927,3,3,-5.754559314889583,-2.015080783661408,3.7394785312281753,5.500539385548826,14.444921627482223,17.100109064666785,2,6,3,1,404.90154227700475,7.331457613676865,0,True,-2.655187437184562
MOL00160,other,233.78921806275054,4.233562051553683,1,4,37.43249549034316,7,1,-6.089988215519961,-1.276715317667723,4.813272897852238,0.6368882540627494,8.565627823164675,9.418381647568603,1,9,1,1,592.8412374010445,6.470168596541961,0,True,-0.8527538244039281
MOL00161,epigenetic,332.69934987291543,3.2479373058768273,4,7,101.06781911461802,3,2,-6.323711233564994,-3.043763141250132,3.2799480923148625,3.5488628405670375,13.232497886632991,14.20700632655107,2,3,1,2,353.62036037409246,6.993147261766962,0,True,-0.974508439918079
MOL00162,protease,185.8956091819115,2.2728171083073914,1,5,93.99514461516465,3,0,-5.984973722996398,-2.019273282306827,3.965700440689571,2.607733972522626,6.746437885753667,5.840380943830722,1,7,0,2,411.1448092276212,7.651407835922355,0,True,0.9060569419229454
MOL00163,kinase,460.8610935511702,1.8724468513186754,3,4,78.49082603896515,8,3,-6.560494720499484,-1.9517517985521655,4.608742921947319,2.9814543005580387,13.73461997632913,17.673793837273926,1,2,4,1,405.19253484709554,7.943719742652273,0,True,-3.9391738609447966
MOL00164,nuclear_receptor,163.0109968733399,2.384739908708248,1,2,41.665176710315784,5,2,-6.129252506265672,-0.878629657701682,5.2506228485639905,1.561981248865758,6.731295693853441,7.715718204551345,0,5,1,1,399.11698877850796,5.348871904559241,0,True,-0.9844225106979039
MOL00165,nuclear_receptor,523.1369557306562,2.0793635396674706,3,9,91.92061497346009,5,1,-6.156207387496342,-2.150118258629331,4.006089128867011,4.8793225400565,15.646045890045952,15.66259459971144,0,2,0,2,326.1854134959655,7.251305874978273,1,False,-0.016548709665487493
MOL00166,ion_channel,583.2572965225141,1.175023714569143,0,0,31.941964429740814,6,1,-6.503396775442222,-0.8110161818638468,5.692380593578375,1.7956294297844444,12.571263687965963,16.95681547346428,0,5,3,2,306.79730034065744,5.697461464868097,1,False,-4.385551785498318
MOL00167,ion_channel,368.56320963166354,4.231566903858775,3,7,92.62575052788449,4,3,-5.9013207540616275,-2.8285175723501803,3.072803181711447,3.555517014196956,12.91481522213309,15.990333259717643,0,9,1,2,441.3791078043249,5.510606177148251,0,True,-3.075518037584553
MOL00168,GPCR,464.89411201530214,2.208651561708231,3,4,44.74800773490456,5,4,-6.48082717156353,-1.213490625379455,5.267336546184075,2.9099027606648984,13.958531422007669,17.35014173573579,1,5,5,2,375.9967968926752,6.358026074220383,0,True,-3.391610313728121
MOL00169,epigenetic,472.9642195927299,0.7928346010327367,2,5,79.20353097532762,6,0,-6.310413039332983,-2.1161843467206203,4.194228692612363,3.694287732750116,12.269343704823333,11.848328981659797,2,3,0,1,348.3070354860349,5.429699506751311,0,True,0.4210147231635357
